Name,Address,Latitude,Longitude
복수퍼,"경남 김해시 가야로 17, 111호",35.2702906346753,128.862394230191
위드미 마산만복점,경남 창원시 마산회원구 합성옛길 152,35.2382163542789,128.583950985853
씨스페이스 사천큰마트점,경남 사천시 사천읍 평화2길 22,35.0830587139136,128.087024991475
벼락부자복권방,경남 양산시 중앙로 232,35.3504491902906,129.041195906941
대도레코드사,경남 진주시 진양호로 334,35.182492502423,128.067499828321
인정24시편의점,경남 진주시 진주대로 910,35.1815267583672,128.09003341063
은정수퍼,경남 창원시 성산구 원이대로883번길 2,35.2079246153911,128.694603197652
도계할인마트,경남 창원시 의창구 원이대로55번길 8-4,35.2576011416846,128.63513107679
조은복권방,"울산 남구 수암로 128-1, 27호",35.5275044304043,129.321005270066
영화유통,울산 남구 신정로 19,35.5336719925462,129.322573930961
우리들덕신점,울산 울주군 온산읍 덕신로 273,35.4342261020598,129.311374981835
우리들공경점,울산 중구 옥교3길 106,35.5532647774499,129.332155369264
남양마트,"광주 광산구 월계로 137, 101호",35.2136322206711,126.840897087531
줄리아나마트,광주 동구 충장로 73,35.1488374539961,126.915719017227
황금수퍼,광주 북구 동문대로 102,35.1722459616755,126.92479906063
올더웨이5호점,광주 북구 서방로 11,35.1735373834257,126.914412235774
오픈마트,광주 북구 서암대로 111,35.1709411918726,126.896813683521
중흥마트,"광주 서구 풍암순환로 8, 101호",35.1255856028587,126.875323124776
제일마트,전남 나주시 중앙로 21,35.0311592204691,126.719692716232
드림복권,전남 목포시 산정로 159-3,34.8028681528203,126.392334913969
골든박스,"전남 목포시 청호로219번길 51, 713동 101-3호",34.8059998010241,126.366497489758
로또마트,"전남 목포시 통일대로75번길 10, 109호",34.8013387293635,126.432023791677
복권나라,"전남 목포시 당가두로14번길 47-1, 103호",34.8076026143263,126.437162186115
금강안경원,전북 군산시 구영6길 96,35.9879874584622,126.710794866016
시영24시편의점,전북 익산시 부송로 52,35.9562212045694,126.991630853025
프랜드마트(두산점),전북 전주시 덕진구 매봉로 10,35.839132840944,127.142075712186
프랜드마트노송점,"전북 전주시 완산구 봉곡2길 13, 102호",35.8131469021288,127.095494025328
대박복권방,전북 전주시 덕진구 붓내3길 18,35.8664278209129,127.123288015584
안경매니져(삼천점),전북 전주시 완산구 거마평로 57,35.797671400985,127.116652693122
주공홈마트,"전북 전주시 완산구 장승배기로 11, 102호",35.792788808523,127.114585246834
고양점,경기 고양시 덕양구 혜음로 35,37.703901437943,126.901910595562
역곡역점,경기 부천시 부일로 731,37.485892989705,126.810932616513
분당우성점,"경기 성남시 분당구 돌마로 481,119호",37.3777537592365,127.132871482333
의정부시청점,경기 의정부시 의정로22번길 38,37.7347382063478,127.037421427737
중산동신점,경기 고양시 일산동구 탄중로431번길 3,37.6871123234458,126.778467123723
창원소답점,"경남 창원시 의창구 읍성로 70, 5호",35.2646913315201,128.625527880291
뉴왜관점,경북 칠곡군 왜관읍 중앙로 236-1,35.9960258064849,128.399303644424
칠성주현점,"대구 북구 호암로 20, 126동 107호",35.8826629400748,128.592024742914
대전터미널점,대전 동구 동서대로1695번길 18,36.3505225046906,127.437698678825
월평중앙점,대전 서구 월평로 47,36.3564046356411,127.362325821274
유성본점,대전 유성구 온천로 2,36.355733652484,127.338085633141
부곡쌍용점,"부산 금정구 수림로 25, 103호",35.2391189060288,129.088705688439
감천스마일점,부산 사하구 감천로 45,35.0910376247598,128.997672414336
복음병원점,부산 서구 감천로 255,35.0815606600002,129.016024501339
민락비치점,부산 수영구 광안해변로 279,35.1560849413448,129.124199251853
부암화승점,부산 부산진구 백양순환로 89,35.1701999457399,129.036884194529
서면문화로점,부산 부산진구 서면문화로 6,35.1582886945541,129.058077420074
가야동의점,부산 부산진구 가야대로 594,35.1545163650801,129.036860316637
신도시점,부산 해운대구 좌동순환로 301,35.1691749763491,129.183269565611
하단스마일점,부산 사하구 낙동남로1423번길 3,35.10667856915,128.967161533532
미아대양점,서울 강북구 도봉로 132,37.6207624056416,127.028707276977
구로영림점,서울 구로구 가마산로27길 14,37.4977293058869,126.891852633222
시흥본점,서울 금천구 금하로 633,37.4549438058901,126.901552759864
영등포구청점,서울 영등포구 당산로 109,37.5246263135253,126.8960288077
문래남부점,서울 영등포구 선유로 40,37.5173904864584,126.889131430811
대림우성점,서울 영등포구 도림로 188-1,37.4959048141873,126.902026776632
서오능점,서울 은평구 서오릉로 217,37.6144745945993,126.909553016243
울산신정미소점,울산 남구 수암로105번길 18,35.5302339639423,129.320193703389
울산석영점,울산 북구 염포로 591-2,35.5388986902504,129.387200437254
작전1호점,인천 계양구 주부토로 361,37.5265776834199,126.729615453594
신기촌하나점,인천 미추홀구 신기길 2,37.4481002448092,126.676486982567
부개점,인천 부평구 부흥로 420,37.4973503432189,126.738615139922
심곡삼성점,인천 서구 승학로 243,37.5442217804822,126.672473261192
청주북문점,충북 청주시 상당구 상당로81번길 9-1,36.6354729856291,127.489929248269
GS25남포제일점,부산 중구 보수대로 14,35.0983028547947,129.02545641644
구미제일점,경북 구미시 공단동 264-8,36.1016780366828,128.383010388082
울산대점,울산 남구 대학로94번길 8,35.5429337508177,129.260741279712
구미공단점,경북 구미시 1공단로7길 86-1,36.109946867803,128.377677078264
부산광장점,부산 동구 중앙대로180번길 12,35.1128646701418,129.040186415988
울산중앙점,울산 남구 돋질로 157,35.5408972871371,129.322524798746
신평점,부산 사하구 신산로 195,35.0898508784169,128.976562300965
괘법희망,부산 사상구 사상로212번길 12,35.1641361486059,128.984456240834
평리대로점,대구 서구 서대구로 186,35.8746207099882,128.555194039317
창원기산점,경남 창원시 성산구 중앙대로 95,35.2236256200965,128.678930499329
포항신흥점,경북 포항시 북구 불종로 31,36.0388671342024,129.363335673036
동래중앙점,부산 동래구 명륜로 111,35.2037534093529,129.082724368532
동대구터미널점,대구 동구 동부로30길 7,35.8764072557411,128.629186409997
중동점,대구 수성구 수성로 212,35.8444079197062,128.612907994329
GS25마산산호점,경남 창원시 마산합포구 합포로 243,35.2188448465102,128.586905692178
구미금오점,경북 구미시 금오시장로 16,36.1260414275585,128.341252646959
에덴점,부산 사하구 낙동대로549번길 17,35.112408592304,128.962848161224
하양금락점,경북 경산시 하양읍 대학로 1522,35.9140071738007,128.821348507077
부산고속점,부산 동래구 아시아드대로228번길 8,35.2038722389513,129.067541311648
뉴동구신천점,대구 동구 동부로22길 79,35.8694481756187,128.627474773746
대명점,대구 남구 대명로 27-1,35.8385433592151,128.560460788439
구의2호점,서울 광진구 뚝섬로 742,37.5342254126939,127.091432175278
논현11호,서울 강남구 선릉로 131길 4,37.5179716472254,127.04057757446
도선카페점,서울 성동구 왕십리로 326,37.5627268703824,127.033894304026
한남대 육교점,대전 대덕구 한남로88번길 5,36.3508314914172,127.418641860121
혜화점,서울 종로구 창경궁로 273,37.585795938765,127.000590551814
명일점,서울 강동구 양재대로 1655,37.5533530158301,127.143932300441
벽제점,경기 고양시 덕양구 호국로 1436,37.6809362204729,126.895860694153
부평점,인천 부평구 시장로30번길 4,37.4932637305219,126.725885928485
응암2호점,서울 은평구 응암로 340,37.6014709973596,126.922636551293
종로3가역점,서울 종로구 돈화문로11길 9,37.5724086147591,126.990828728595
